market_segment,previous_cancellations,deposit_type,days_in_waiting_list,customer_type,reserved_room_type,required_car_parking_spaces,total_of_special_requests,lead_time,is_canceled
Offline TA/TO,0,No Deposit,0,Transient,E,0,1,29,0
Corporate,0,No Deposit,0,Transient-Party,A,0,0,5,0
Offline TA/TO,0,No Deposit,0,Group,D,0,1,321,0
Offline TA/TO,0,No Deposit,0,Transient,E,0,0,205,0
Online TA,0,No Deposit,0,Transient,Others,0,1,67,1
Online TA,0,No Deposit,0,Transient,D,0,0,51,0
Online TA,0,No Deposit,0,Transient,G,0,0,2,0
Direct,0,No Deposit,0,Transient,D,0,1,110,0
Online TA,0,No Deposit,0,Transient,A,0,1,6,1
Direct,0,No Deposit,0,Transient,Others,0,1,34,0
Direct,0,No Deposit,0,Transient,Others,1,1,34,0
Online TA,0,No Deposit,0,Transient,G,0,1,4,0
Groups,0,No Deposit,0,Transient-Party,A,0,0,167,0
Online TA,0,No Deposit,0,Transient-Party,A,0,0,1,0
Others,0,No Deposit,0,Transient-Party,A,0,0,14,1
Online TA,0,No Deposit,0,Transient-Party,D,1,0,2,0
Corporate,0,No Deposit,0,Transient,B,0,1,35,0
Online TA,0,No Deposit,0,Transient,A,0,1,282,1
Online TA,0,No Deposit,0,Transient,B,0,1,381,1
Online TA,0,No Deposit,0,Transient,B,0,1,211,1
Groups,1,Non Refund,0,Transient-Party,A,0,0,278,1
Online TA,0,No Deposit,0,Transient,F,0,0,22,1
Direct,0,No Deposit,0,Transient-Party,A,0,0,31,0
Online TA,0,No Deposit,0,Transient,E,1,1,26,0
Online TA,0,No Deposit,0,Transient,Others,0,0,123,1
Offline TA/TO,1,No Deposit,0,Transient,A,0,0,209,1
Direct,0,No Deposit,0,Transient,Others,1,1,317,0
Online TA,0,No Deposit,0,Transient,A,0,0,60,1
Online TA,0,No Deposit,0,Transient,A,0,1,151,0
Offline TA/TO,0,No Deposit,0,Transient,A,0,0,112,0
Online TA,0,No Deposit,0,Transient,E,0,0,316,1
Online TA,0,No Deposit,0,Transient,Others,0,1,43,1
Online TA,0,No Deposit,0,Transient-Party,A,0,1,21,0
Direct,0,No Deposit,0,Transient,A,0,1,146,0
Online TA,0,No Deposit,0,Transient,D,0,1,24,0
Corporate,0,No Deposit,0,Transient-Party,A,0,0,154,0
Online TA,0,No Deposit,0,Transient-Party,F,0,0,159,1
Online TA,0,No Deposit,0,Transient,D,0,1,25,0
Online TA,0,No Deposit,0,Transient,G,1,1,97,0
Online TA,0,No Deposit,0,Transient-Party,E,0,0,58,0
Online TA,0,No Deposit,0,Transient,D,0,0,62,0
Online TA,0,No Deposit,0,Transient,D,0,1,16,1
Direct,0,No Deposit,0,Transient,A,0,0,41,0
Online TA,0,No Deposit,0,Transient,B,0,1,40,0
Online TA,0,No Deposit,0,Group,D,0,1,114,0
Online TA,0,No Deposit,0,Transient,G,1,0,33,0
Direct,0,No Deposit,0,Transient,A,0,1,213,1
Groups,0,No Deposit,0,Transient-Party,A,0,1,82,0
Online TA,0,No Deposit,0,Transient,A,0,0,69,0
Corporate,0,No Deposit,0,Transient,E,0,0,14,0
Online TA,0,No Deposit,0,Transient,D,0,1,24,1
Offline TA/TO,0,No Deposit,0,Transient,A,0,1,248,0
Direct,0,No Deposit,0,Transient,D,0,1,13,0
Online TA,0,No Deposit,0,Transient,G,0,0,18,0
Direct,0,No Deposit,0,Transient,E,1,1,118,0
Online TA,0,No Deposit,0,Contract,A,0,1,52,0
Online TA,0,No Deposit,0,Transient,A,1,1,30,0
Online TA,0,No Deposit,0,Transient,D,0,1,212,1
Offline TA/TO,0,No Deposit,0,Transient,A,1,0,44,0
Online TA,0,No Deposit,0,Transient,E,0,1,179,0
Direct,0,No Deposit,0,Transient,D,0,1,236,0
Offline TA/TO,0,No Deposit,0,Group,A,0,1,18,0
Offline TA/TO,0,No Deposit,0,Transient,D,0,1,74,0
Online TA,0,No Deposit,0,Transient,B,0,0,12,0
Direct,0,No Deposit,0,Transient,E,0,1,129,0
Online TA,0,No Deposit,0,Transient,A,0,0,11,1
Online TA,0,No Deposit,0,Transient-Party,D,0,1,77,0
Online TA,0,No Deposit,0,Transient-Party,B,0,0,123,1
Online TA,0,No Deposit,0,Transient-Party,A,1,1,224,0
Online TA,0,No Deposit,0,Contract,A,0,1,58,0
Groups,0,No Deposit,0,Transient-Party,E,0,1,214,0
Online TA,0,No Deposit,0,Transient,Others,1,0,15,0
Online TA,0,No Deposit,0,Contract,A,1,1,9,0
Online TA,0,No Deposit,0,Transient,E,0,0,83,0
Direct,0,No Deposit,0,Transient-Party,A,0,1,80,0
Online TA,0,No Deposit,0,Transient-Party,D,0,1,143,0
Direct,0,No Deposit,0,Transient,G,0,0,177,0
Online TA,0,No Deposit,0,Transient-Party,D,1,1,33,0
Online TA,0,No Deposit,0,Transient,D,0,1,153,1
Corporate,0,No Deposit,0,Transient-Party,D,0,0,11,0
Online TA,0,No Deposit,0,Transient,A,0,1,120,0
Direct,0,No Deposit,0,Transient,A,1,0,5,0
Direct,0,No Deposit,0,Group,A,0,0,151,0
Online TA,0,No Deposit,0,Transient,Others,0,0,317,1
Online TA,0,No Deposit,0,Transient,Others,0,0,26,1
Online TA,0,No Deposit,0,Transient,A,0,1,332,1
Online TA,0,No Deposit,0,Transient-Party,E,1,1,47,0
Online TA,0,No Deposit,0,Transient,Others,0,1,25,0
Offline TA/TO,0,No Deposit,0,Transient-Party,A,0,0,92,0
Direct,0,No Deposit,0,Transient,A,0,0,9,0
Groups,0,No Deposit,0,Transient-Party,D,0,1,202,0
Online TA,0,No Deposit,0,Transient,G,0,1,346,0
Online TA,0,No Deposit,0,Transient,D,0,1,84,1
Offline TA/TO,0,No Deposit,0,Transient-Party,D,0,0,134,0
Offline TA/TO,0,No Deposit,0,Transient,A,1,0,52,0
Online TA,0,No Deposit,0,Transient-Party,D,0,1,1,0
Direct,0,No Deposit,0,Transient,F,0,1,0,1
Online TA,0,No Deposit,0,Transient,D,0,0,139,0
Online TA,0,No Deposit,0,Transient,A,0,1,122,1
Direct,0,No Deposit,0,Transient,Others,0,0,180,1
Offline TA/TO,0,No Deposit,0,Contract,D,1,0,53,0
Online TA,0,No Deposit,0,Transient,A,0,0,192,1
Direct,0,No Deposit,0,Transient,G,0,1,7,0
Direct,0,No Deposit,0,Group,A,0,1,29,0
Online TA,0,No Deposit,0,Contract,B,0,1,16,0
Online TA,0,No Deposit,0,Transient,F,1,1,140,0
Direct,0,No Deposit,0,Transient,D,0,0,49,0
Direct,0,No Deposit,0,Transient,E,1,1,4,0
Direct,1,No Deposit,0,Transient-Party,A,0,0,54,1
Groups,0,No Deposit,0,Transient-Party,A,0,0,152,0
Online TA,0,No Deposit,0,Transient,F,0,1,63,0
Online TA,0,No Deposit,0,Transient-Party,G,0,0,30,0
Online TA,0,No Deposit,0,Transient,D,0,0,69,1
Online TA,0,No Deposit,0,Contract,A,0,1,73,0
Online TA,0,No Deposit,0,Transient,D,0,1,128,0
Online TA,0,No Deposit,0,Transient,A,0,1,193,1
Online TA,0,No Deposit,0,Transient,D,1,0,73,0
Offline TA/TO,0,No Deposit,0,Contract,A,0,0,99,0
Groups,0,No Deposit,0,Transient-Party,A,0,0,4,0
Online TA,0,No Deposit,0,Transient,G,1,0,64,0
Online TA,0,No Deposit,0,Transient,D,0,1,118,0
Online TA,0,No Deposit,0,Transient,E,0,0,13,1
Direct,0,No Deposit,0,Transient-Party,A,0,0,9,0
Direct,0,No Deposit,0,Transient,A,0,1,102,1
Online TA,0,No Deposit,0,Transient,A,1,1,44,0
Offline TA/TO,0,No Deposit,0,Transient,A,0,1,102,0
Online TA,0,No Deposit,0,Transient,A,0,1,184,1
Groups,0,No Deposit,0,Transient-Party,A,0,0,75,0
Direct,0,No Deposit,0,Transient,A,0,1,57,0
Groups,0,No Deposit,0,Transient-Party,A,0,0,213,0
Others,0,No Deposit,0,Transient,E,0,0,4,0
Direct,0,No Deposit,0,Transient-Party,Others,0,1,41,0
Direct,0,No Deposit,0,Transient-Party,D,0,1,106,0
Direct,0,No Deposit,0,Transient,E,1,1,45,0
Online TA,0,No Deposit,0,Transient,D,0,0,8,1
Online TA,0,No Deposit,0,Transient,G,0,1,83,0
Online TA,0,No Deposit,0,Transient-Party,D,0,1,42,0
Online TA,0,No Deposit,0,Transient,D,0,1,87,0
Others,0,No Deposit,0,Transient,G,0,1,0,0
Online TA,0,No Deposit,0,Transient-Party,E,0,1,7,0
Online TA,0,No Deposit,0,Transient,A,0,0,36,0
Online TA,0,No Deposit,0,Transient,A,0,1,124,1
Online TA,0,No Deposit,0,Transient,A,0,1,246,0
Online TA,0,No Deposit,0,Transient,Others,0,0,33,1
Online TA,0,No Deposit,0,Transient-Party,E,1,1,55,0
Groups,0,No Deposit,0,Transient-Party,D,0,1,17,0
Online TA,0,No Deposit,0,Transient-Party,B,0,0,159,1
Corporate,1,No Deposit,0,Transient,E,0,0,16,1
Direct,0,No Deposit,0,Transient,E,1,1,77,0
Offline TA/TO,0,No Deposit,0,Transient-Party,E,1,1,11,0
Groups,0,No Deposit,0,Transient,A,0,1,142,0
Online TA,0,No Deposit,0,Transient,A,1,1,146,0
Corporate,0,No Deposit,0,Transient-Party,E,1,0,35,0
Groups,0,No Deposit,0,Transient-Party,G,0,0,29,0
Online TA,0,No Deposit,0,Transient,A,0,1,220,1
Online TA,0,No Deposit,0,Transient,D,1,1,84,0
Online TA,0,No Deposit,0,Transient-Party,D,1,1,4,0
Offline TA/TO,0,No Deposit,0,Transient,A,0,1,69,0
Online TA,0,No Deposit,0,Transient,Others,0,0,52,0
Online TA,0,No Deposit,0,Transient,Others,1,0,0,0
Direct,1,No Deposit,0,Transient,E,0,1,15,1
Online TA,0,No Deposit,0,Transient,D,0,0,10,1
Offline TA/TO,0,No Deposit,0,Transient,E,0,0,27,0
Offline TA/TO,0,No Deposit,0,Transient-Party,A,0,0,111,0
Online TA,0,No Deposit,0,Transient,F,0,1,85,0
Online TA,0,No Deposit,0,Transient,Others,1,1,44,0
Offline TA/TO,0,No Deposit,0,Transient,E,0,1,226,0
Offline TA/TO,0,No Deposit,0,Transient,E,0,1,114,0
Corporate,0,No Deposit,0,Transient,G,0,0,0,0
Online TA,0,No Deposit,0,Transient-Party,A,0,1,183,0
Direct,0,No Deposit,0,Transient-Party,B,0,1,109,0
Online TA,0,No Deposit,0,Transient,A,1,1,8,0
Offline TA/TO,0,No Deposit,0,Transient,Others,0,1,32,0
Direct,0,No Deposit,0,Transient-Party,A,1,1,7,0
Online TA,0,No Deposit,0,Transient,F,0,1,139,0
Online TA,0,No Deposit,0,Transient,A,1,1,3,0
Others,0,No Deposit,0,Transient,G,0,1,2,0
Direct,0,No Deposit,0,Transient,E,0,0,0,0
Online TA,0,No Deposit,0,Transient,A,0,1,20,0
Offline TA/TO,0,No Deposit,0,Transient,A,0,0,8,0
Online TA,0,No Deposit,0,Transient-Party,A,0,1,305,1
Direct,0,No Deposit,0,Transient,A,0,0,117,1
Online TA,0,No Deposit,0,Transient,Others,0,1,30,0
Direct,0,No Deposit,0,Transient,A,0,1,40,0
Online TA,0,No Deposit,0,Transient,D,0,1,168,0
Online TA,0,No Deposit,0,Transient,A,0,0,32,1
Groups,0,No Deposit,0,Transient-Party,E,0,0,283,1
Direct,0,No Deposit,0,Transient,D,0,0,215,1
Online TA,0,No Deposit,0,Transient,F,0,1,22,0
Online TA,0,No Deposit,0,Transient,E,1,1,291,0
Others,0,No Deposit,0,Transient,D,0,1,1,1
Direct,0,No Deposit,0,Transient,E,1,0,0,0
Corporate,0,No Deposit,0,Transient,D,0,0,75,0
Offline TA/TO,0,No Deposit,0,Group,D,0,1,54,1
Direct,0,No Deposit,0,Transient,B,0,1,57,0
Direct,0,No Deposit,0,Transient,G,0,0,38,0
Online TA,0,No Deposit,0,Transient-Party,D,0,1,68,0
Offline TA/TO,0,No Deposit,0,Transient-Party,A,0,0,185,0
Groups,0,No Deposit,0,Transient-Party,A,0,0,262,0
Online TA,0,No Deposit,0,Transient-Party,A,0,1,164,0
Direct,0,No Deposit,0,Transient-Party,D,0,1,45,0
Online TA,0,No Deposit,0,Transient,A,1,0,24,0
Online TA,0,No Deposit,0,Transient,D,0,0,81,1
Online TA,0,No Deposit,0,Transient,E,1,1,103,0
Offline TA/TO,0,No Deposit,0,Group,D,0,1,135,0
Online TA,1,No Deposit,0,Transient,A,0,1,140,1
Online TA,0,No Deposit,0,Transient,F,0,1,23,0
Online TA,0,No Deposit,0,Transient-Party,E,0,0,237,1
Direct,0,No Deposit,0,Transient,F,0,1,25,0
Direct,0,No Deposit,0,Transient,F,1,1,171,0
Offline TA/TO,0,No Deposit,0,Transient,Others,0,0,152,0
Groups,0,No Deposit,0,Transient,A,0,0,67,0
Online TA,0,No Deposit,0,Transient,D,0,1,77,0
Offline TA/TO,0,No Deposit,0,Transient,E,0,0,29,0
Offline TA/TO,0,No Deposit,0,Transient,A,0,1,251,0
Offline TA/TO,0,No Deposit,0,Transient,A,0,0,131,0
Online TA,0,No Deposit,0,Transient-Party,D,0,1,170,0
Corporate,1,No Deposit,0,Transient,A,1,0,1,0
Others,0,No Deposit,0,Transient,E,1,1,17,0
Online TA,0,No Deposit,0,Transient,E,0,0,165,1
Online TA,0,No Deposit,0,Transient,E,0,1,87,1
Groups,0,No Deposit,0,Transient-Party,E,0,0,45,1
Corporate,0,No Deposit,0,Transient,A,1,0,4,0
Online TA,0,No Deposit,0,Transient,Others,0,1,16,1
Offline TA/TO,0,No Deposit,0,Transient,A,0,0,399,0
Online TA,0,No Deposit,0,Transient,E,0,1,216,0
Corporate,0,No Deposit,0,Transient,D,1,1,2,0
Online TA,0,No Deposit,0,Transient,G,0,1,115,0
Groups,0,Non Refund,0,Transient,A,0,0,393,1
Online TA,0,No Deposit,0,Contract,F,1,1,4,0
Direct,0,No Deposit,0,Transient-Party,D,1,0,107,0
Online TA,0,No Deposit,0,Transient,A,0,1,330,0
Offline TA/TO,0,No Deposit,1,Transient,A,0,0,5,0
Direct,0,No Deposit,0,Transient-Party,A,0,1,73,0
Online TA,0,No Deposit,0,Transient,A,0,1,246,1
Corporate,0,No Deposit,0,Transient-Party,A,0,1,7,1
Online TA,0,No Deposit,0,Transient,A,0,1,150,0
Online TA,0,No Deposit,0,Transient-Party,F,0,0,91,1
Direct,0,No Deposit,0,Transient,A,0,1,7,1
Online TA,0,No Deposit,0,Contract,A,0,1,32,0
Online TA,0,No Deposit,0,Transient,E,0,1,66,1
Online TA,0,No Deposit,0,Transient-Party,A,0,0,119,0
Online TA,0,No Deposit,0,Contract,A,1,1,5,0
Offline TA/TO,0,No Deposit,0,Transient-Party,A,0,1,1,0
Groups,0,No Deposit,0,Transient-Party,D,0,1,3,0
Online TA,0,No Deposit,0,Transient,G,0,1,128,0
Others,0,No Deposit,0,Transient,A,0,1,8,1
Direct,0,No Deposit,0,Transient,B,0,0,89,1
Direct,0,No Deposit,0,Transient,A,0,1,25,1
Online TA,0,No Deposit,0,Transient,D,0,1,101,0
Online TA,0,No Deposit,0,Transient,D,0,1,30,0
Online TA,0,No Deposit,0,Transient,Others,0,0,10,0
Online TA,0,No Deposit,0,Transient,G,0,1,73,1
Online TA,0,No Deposit,0,Transient,E,1,0,130,0
Direct,0,No Deposit,0,Transient,Others,0,1,106,0
Groups,0,No Deposit,0,Transient-Party,A,0,1,57,0
Online TA,0,No Deposit,0,Transient,F,1,1,37,0
Online TA,0,No Deposit,0,Contract,D,1,1,50,0
Online TA,0,No Deposit,0,Transient,E,0,0,77,1
Online TA,0,No Deposit,0,Contract,F,1,1,8,0
Online TA,0,No Deposit,0,Transient,A,0,0,34,0
Online TA,0,No Deposit,0,Transient,G,0,0,282,1
Online TA,0,No Deposit,0,Transient-Party,F,0,0,69,0
Direct,0,No Deposit,0,Transient,G,0,1,146,0
Offline TA/TO,0,No Deposit,0,Transient,E,1,1,45,0
Groups,1,No Deposit,0,Contract,A,0,0,258,1
Others,0,No Deposit,0,Transient,D,0,0,17,1
Online TA,0,No Deposit,0,Transient-Party,D,1,1,11,0
Offline TA/TO,0,No Deposit,0,Contract,E,0,0,133,0
Online TA,0,No Deposit,0,Transient,A,0,0,87,1
Online TA,0,No Deposit,0,Transient,F,0,1,38,0
Direct,0,No Deposit,0,Transient,D,1,1,37,0
Online TA,0,No Deposit,0,Transient,D,0,0,101,0
Online TA,0,No Deposit,0,Transient,D,0,1,11,0
Online TA,0,No Deposit,0,Transient,D,0,1,173,0
Online TA,0,No Deposit,0,Transient,A,0,1,64,0
Direct,0,No Deposit,0,Transient,A,0,1,176,0
Direct,0,No Deposit,0,Transient-Party,F,0,1,30,0
Online TA,1,No Deposit,0,Transient,A,0,1,237,1
Online TA,0,No Deposit,0,Transient,Others,1,1,30,0
Offline TA/TO,0,No Deposit,0,Contract,A,0,0,115,0
Online TA,0,No Deposit,0,Group,A,0,0,208,0
Offline TA/TO,0,No Deposit,0,Transient,E,1,1,3,0
Online TA,0,No Deposit,0,Transient,A,1,0,148,0
Others,0,No Deposit,0,Transient,D,0,1,3,0
Online TA,0,No Deposit,0,Transient-Party,A,0,1,204,0
Direct,0,No Deposit,0,Transient,Others,1,1,5,0
Offline TA/TO,0,No Deposit,0,Transient,A,0,0,86,0
Online TA,0,No Deposit,0,Transient,Others,0,1,184,1
Online TA,0,No Deposit,0,Transient-Party,A,0,0,119,1
Offline TA/TO,1,No Deposit,0,Transient-Party,A,0,1,177,1
Offline TA/TO,0,No Deposit,0,Transient,D,1,0,162,0
Direct,0,No Deposit,0,Transient,G,1,1,82,0
Groups,0,No Deposit,0,Transient-Party,Others,0,0,386,0
Offline TA/TO,0,No Deposit,0,Transient-Party,A,1,1,133,0
Online TA,0,No Deposit,0,Transient,D,0,1,247,1
Online TA,0,No Deposit,0,Transient,A,1,1,151,0
Online TA,0,No Deposit,0,Transient,B,0,1,92,0
Direct,0,No Deposit,0,Transient,E,1,1,1,0
Offline TA/TO,0,No Deposit,0,Contract,A,0,0,184,1
Online TA,0,No Deposit,0,Transient,E,0,0,251,1
Online TA,0,No Deposit,0,Transient,E,0,1,40,0
Online TA,0,No Deposit,0,Transient,F,1,1,25,0
Online TA,0,No Deposit,0,Transient,D,0,0,64,1
Online TA,0,No Deposit,0,Transient,E,0,1,60,1
Direct,0,No Deposit,0,Transient,G,1,0,50,0
Online TA,0,No Deposit,0,Group,G,0,1,22,0
Offline TA/TO,0,No Deposit,0,Transient,D,0,1,115,0
Online TA,0,No Deposit,0,Transient,D,0,1,43,0
Online TA,0,No Deposit,0,Transient,E,0,1,91,0
Corporate,1,No Deposit,0,Transient,A,0,0,6,0
Corporate,0,No Deposit,0,Transient-Party,A,0,0,63,0
Groups,0,No Deposit,0,Transient,D,0,0,261,0
Online TA,0,No Deposit,0,Transient,A,0,1,73,0
Direct,0,No Deposit,0,Transient,E,1,1,55,0
Online TA,0,No Deposit,0,Transient,F,0,0,15,1
Online TA,0,No Deposit,0,Transient,B,0,1,58,0
Online TA,0,No Deposit,0,Transient,D,0,1,237,0
Online TA,0,No Deposit,0,Transient,B,0,1,252,0
Online TA,0,No Deposit,0,Transient,D,0,1,195,1
Online TA,0,No Deposit,0,Transient,F,0,1,146,1
Online TA,0,No Deposit,0,Transient,G,0,1,211,0
Offline TA/TO,0,No Deposit,0,Contract,A,0,0,23,0
Offline TA/TO,0,No Deposit,0,Transient,D,0,0,12,0
Offline TA/TO,0,No Deposit,0,Transient,F,0,0,210,0
Direct,0,No Deposit,0,Transient,G,1,1,21,0
Online TA,0,No Deposit,0,Transient,D,0,1,86,0
Direct,0,No Deposit,0,Transient-Party,B,0,1,0,0
Online TA,0,No Deposit,0,Transient-Party,A,0,1,210,0
Online TA,0,No Deposit,0,Group,B,0,1,166,0
Direct,0,No Deposit,0,Transient,A,0,1,153,0
Online TA,0,Refundable,0,Transient,A,0,1,183,1
Direct,0,No Deposit,0,Transient,A,1,1,92,0
Offline TA/TO,0,No Deposit,0,Transient,A,0,0,243,0
Direct,0,No Deposit,0,Transient,E,0,1,110,0
Direct,0,No Deposit,0,Transient-Party,A,0,0,287,0
Direct,0,No Deposit,0,Transient,E,1,1,38,0
Offline TA/TO,0,No Deposit,0,Group,E,0,1,22,0
Online TA,0,No Deposit,0,Transient,D,0,0,104,1
Online TA,0,No Deposit,0,Transient,B,0,1,17,0
Online TA,0,No Deposit,0,Transient,Others,0,1,75,1
Online TA,0,No Deposit,0,Contract,A,0,1,65,0
Groups,0,No Deposit,0,Transient-Party,A,0,0,171,0
Online TA,0,No Deposit,0,Transient,A,0,1,291,0
Online TA,0,No Deposit,0,Transient,B,0,1,2,1
Direct,0,No Deposit,0,Transient-Party,A,0,1,24,1
Offline TA/TO,0,No Deposit,0,Transient,F,0,0,84,1
Online TA,0,No Deposit,0,Transient-Party,A,0,1,83,0
Direct,0,No Deposit,0,Transient,E,1,0,75,0
Offline TA/TO,0,No Deposit,0,Transient,A,0,1,208,0
Offline TA/TO,0,No Deposit,0,Transient,A,1,0,4,0
Direct,0,No Deposit,0,Transient,A,0,1,97,1
Online TA,0,No Deposit,0,Transient,D,0,0,98,1
Offline TA/TO,0,No Deposit,0,Transient,A,0,1,100,0
Offline TA/TO,0,No Deposit,0,Transient,E,0,1,17,0
Online TA,0,No Deposit,0,Transient-Party,F,0,0,40,0
Online TA,0,No Deposit,0,Transient,F,0,1,128,0
Corporate,0,No Deposit,0,Transient-Party,A,0,0,41,0
Groups,0,No Deposit,0,Transient,F,1,0,4,0
Online TA,0,No Deposit,0,Transient,D,0,0,20,1
Online TA,0,No Deposit,0,Transient-Party,A,0,1,270,0
Online TA,0,No Deposit,0,Transient,D,1,1,35,0
Direct,0,No Deposit,0,Transient,E,0,0,16,1
Online TA,0,No Deposit,0,Transient,G,0,0,20,0
Direct,0,No Deposit,0,Transient-Party,F,0,1,85,0
Online TA,0,No Deposit,0,Transient,D,0,1,156,0
Online TA,0,No Deposit,0,Transient,A,0,0,73,1
Others,0,No Deposit,0,Transient,A,0,1,1,0
Offline TA/TO,0,No Deposit,0,Transient,E,0,1,146,0
Online TA,0,No Deposit,0,Transient-Party,E,1,1,24,0
Offline TA/TO,0,No Deposit,0,Transient-Party,D,0,0,164,1
Groups,0,No Deposit,0,Transient-Party,E,0,0,285,0
Offline TA/TO,0,No Deposit,0,Transient,D,0,1,149,0
Online TA,0,No Deposit,0,Transient,D,0,1,68,0
Corporate,1,No Deposit,0,Transient,A,0,0,26,1
Direct,0,No Deposit,0,Transient-Party,F,1,0,0,0
Online TA,0,No Deposit,0,Transient,A,0,1,93,0
Direct,0,No Deposit,0,Transient,A,0,1,283,1
Others,0,No Deposit,0,Transient-Party,A,0,0,33,0
Offline TA/TO,0,No Deposit,0,Transient,E,0,1,6,0
Direct,0,No Deposit,0,Transient,A,0,1,92,1
Online TA,0,No Deposit,0,Transient,D,0,0,61,0
Online TA,0,No Deposit,0,Transient,D,0,1,254,0
Online TA,0,No Deposit,0,Transient,A,0,0,75,1
Direct,0,No Deposit,0,Transient-Party,D,0,1,75,0
Online TA,0,No Deposit,0,Transient,A,0,1,82,1
Online TA,0,No Deposit,0,Transient,G,0,0,2,1
Direct,0,No Deposit,0,Transient,F,0,0,21,0
Online TA,0,No Deposit,0,Transient,D,0,1,274,0
Offline TA/TO,0,No Deposit,0,Transient,E,0,1,28,0
Offline TA/TO,0,No Deposit,0,Transient-Party,A,1,0,3,0
Direct,0,No Deposit,0,Transient-Party,A,0,1,3,0
Online TA,0,No Deposit,0,Transient,E,1,1,98,0
Offline TA/TO,0,No Deposit,0,Contract,E,1,1,89,0
Direct,0,No Deposit,0,Transient-Party,Others,0,0,145,0
Online TA,0,No Deposit,0,Transient,E,1,1,21,0
Direct,0,No Deposit,0,Transient,E,1,1,192,0
Others,0,No Deposit,0,Transient,A,0,1,6,1
Online TA,0,No Deposit,0,Transient,D,0,1,206,1
Online TA,0,No Deposit,0,Transient,D,0,1,160,1
Groups,0,No Deposit,0,Transient-Party,D,1,0,203,0
Offline TA/TO,0,No Deposit,0,Contract,A,0,1,270,0
Others,0,No Deposit,0,Transient,E,0,0,0,0
Online TA,0,No Deposit,0,Transient,A,0,1,66,1
Online TA,0,No Deposit,0,Transient,B,1,1,280,0
Direct,0,No Deposit,0,Transient-Party,A,0,1,38,0
Groups,0,No Deposit,0,Transient,Others,0,0,386,0
Others,0,No Deposit,0,Transient,A,1,0,27,0
Direct,0,No Deposit,0,Transient,D,0,1,106,0
Online TA,0,No Deposit,0,Transient,A,0,0,5,0
Direct,0,No Deposit,0,Transient,D,0,1,6,0
Online TA,0,No Deposit,0,Transient,G,1,0,129,0
Direct,0,No Deposit,0,Transient,G,0,0,19,1
Direct,0,No Deposit,0,Transient,A,0,0,46,0
Direct,0,No Deposit,0,Transient,F,0,1,231,0
Online TA,0,No Deposit,0,Transient,Others,0,0,170,1
Online TA,0,No Deposit,0,Transient,D,0,1,142,0
Online TA,0,No Deposit,0,Transient,D,1,0,7,0
Online TA,0,No Deposit,0,Transient,A,0,1,68,0
Online TA,0,No Deposit,0,Transient,F,0,0,26,1
Offline TA/TO,0,No Deposit,0,Transient-Party,A,0,1,56,0
Offline TA/TO,0,No Deposit,0,Group,D,0,0,46,0
Online TA,0,No Deposit,0,Transient,D,0,1,137,1
Online TA,0,No Deposit,0,Transient,B,0,0,16,1
Offline TA/TO,0,No Deposit,0,Transient-Party,A,0,1,11,0
Corporate,0,No Deposit,0,Transient-Party,A,0,0,28,0
Groups,0,No Deposit,0,Transient-Party,D,0,1,16,0
Online TA,0,No Deposit,0,Transient,D,0,1,2,0
Online TA,0,No Deposit,0,Transient,D,0,1,82,0
Offline TA/TO,0,No Deposit,0,Contract,A,0,0,69,0
Direct,0,No Deposit,0,Transient,A,1,0,3,0
Offline TA/TO,0,No Deposit,0,Transient-Party,A,0,1,99,0
Offline TA/TO,0,No Deposit,0,Transient-Party,G,0,1,53,1
Direct,0,No Deposit,0,Transient,A,0,1,30,0
Groups,0,No Deposit,0,Transient-Party,E,0,1,45,0
Online TA,0,No Deposit,0,Transient,A,0,1,49,1
Direct,0,No Deposit,0,Transient,F,0,0,15,1
Online TA,0,No Deposit,0,Transient,B,0,1,319,1
Online TA,0,No Deposit,0,Transient-Party,A,0,1,152,0
Online TA,0,No Deposit,0,Transient,E,0,1,19,0
Groups,0,No Deposit,0,Transient-Party,D,0,1,27,0
Direct,0,No Deposit,0,Transient-Party,D,0,0,1,0
Online TA,0,No Deposit,0,Contract,A,0,1,3,0
Online TA,0,No Deposit,0,Group,A,0,0,35,0
Online TA,0,No Deposit,0,Transient,A,1,0,110,0
Online TA,0,No Deposit,0,Transient,A,1,1,77,0
Online TA,0,No Deposit,0,Transient,B,0,1,224,0
Direct,0,No Deposit,0,Transient,G,1,0,158,0
Direct,0,No Deposit,0,Transient,G,0,1,15,0
Others,1,No Deposit,0,Transient,A,0,1,1,0
Direct,0,No Deposit,0,Transient,D,0,1,278,0
Online TA,0,No Deposit,0,Transient,Others,0,1,27,1
Direct,0,No Deposit,0,Transient-Party,B,0,1,295,0
Online TA,0,No Deposit,0,Transient-Party,A,0,1,29,0
Online TA,0,No Deposit,0,Transient,D,0,0,293,0
Online TA,0,No Deposit,0,Transient,D,0,1,88,0
Groups,0,No Deposit,0,Transient-Party,A,1,0,335,0
Offline TA/TO,0,No Deposit,0,Transient-Party,E,0,1,292,0
Groups,0,No Deposit,0,Transient,A,0,0,2,0
Direct,0,No Deposit,0,Transient,D,0,1,121,1
Direct,0,No Deposit,0,Transient,D,1,0,13,0
Offline TA/TO,0,No Deposit,0,Transient,D,0,1,27,0
Online TA,0,No Deposit,0,Transient,E,0,1,126,0
Online TA,0,No Deposit,0,Transient,D,0,1,145,1
